R09,Y17,15,"BL12"
R19,BR23,52,"BL12,BR24"
BL12,G04,20,"G12"
G15,BR03,25,"BR11"
O17,O20,7,""
R09,Y18,28,"O11"
R19,BR24,45,"BL12"
BL12,G05,18,"G12"
R09,Y19,33,"BL12,Y17"
G15,BR04,23,"BR11"
O17,O21,10,""
R19,Y07,38,"G10"
BL12,G06,16,"G12"
R09,Y20,34,"BL12,Y17"
G15,BR05,21,"BR11"
O17,O50,18,""
R19,Y08,47,"G10,Y07"
BL12,G07,15,"G10"
G15,BR06,18,"BR11"
R19,Y09,49,"G10,Y07"
R10,R11,1,""
O17,O51,21,""
BL12,G08,14,"G10"
R19,Y10,50,"O11,Y11"
G15,BR07,17,"BR11"
O17,O52,23,""
R10,R12,3,""
R19,Y11,38,"O11"
BL12,G09,12,"G10"
G15,BR08,14,"BR11"
O17,O53,25,""
R19,Y12,49,"O11,Y11"
R10,R13,4,""
R19,Y13,51,"O11,Y18"
O17,O54,27,""
R10,R14,6,""
G15,BR09,12,"BR11"
BL12,G10,3,""
R19,Y14,49,"O11,Y18"
O17,BR01,47,"BL14,BR10"
R10,R15,9,""
R19,Y15,47,"O11,Y18"
BL12,G11,6,"G12"
O17,BR02,46,"BL14,BR10"
G15,BR10,5,"BL14"
R10,R16,11,""
R19,Y16,32,"G14,BL11"
R19,Y17,30,"G14,BL11"
O17,BR03,45,"BL14,BR10"
R10,R17,13,""
BL12,G12,3,""
G15,BR11,1,""
R19,Y18,30,"O11"
R10,R18,14,""
BL12,G13,8,"G12"
G15,BR12,10,"BR11"
R19,Y19,42,"O11,Y18"
R10,R19,16,""
R19,Y20,43,"O11,Y18"
G15,BR13,13,"BR11"
BL12,G14,1,""
R22A,O07,-1,"ERROR"
R10,R20,18,""
R20,R21,1,""
G15,BR14,16,"BR11"
R20,R22,4,""
R10,R21,20,""
BL12,G15,5,"G14"
G15,BR15,18,"BR11"
R10,R22,21,""
G15,BR16,21,"BR11"
BL12,G16,7,"G14"
G15,BR17,22,"BR11"
BL12,G17,9,"G14"
G15,BR18,24,"BR11"
BL12,G18,11,"G14"
G15,BR19,25,"BR11"
BL12,G19,14,"G14"
BL12,O01,24,"O07"
G15,BR20,27,"BR11"
G15,BR21,29,"BR11"
BL12,O02,21,"O07"
G15,BR22,30,"BL14,BR24"
BL12,O03,19,"O07"
G15,BR23,29,"BL14,BR24"
BL12,O04,17,"O07"
G15,BR24,23,"BL14"
R20,R22A,-1,"ERROR"
BL12,O05,12,"G10"
R20,R23,6,""
G15,Y07,22,""
R20,R24,8,""
BL12,O06,7,""
R20,R25,10,""
G15,Y08,29,"Y11"
R20,R26,13,""
G15,Y09,26,"Y11"
BL12,O07,3,""
R20,R27,16,""
R20,R28,21,""
G15,Y10,25,"Y11"
R22A,O08,-1,"ERROR"
R20,BL01,56,"BL12"
BL12,O08,5,"G14"
R20,BL02,52,"BL12"
G15,Y11,16,""
BL12,O09,9,"G14,O08"
R20,BL03,50,"BL12"
BL12,O10,9,"O11"
G15,Y12,31,"Y11"
R20,BL04,47,"BL12"
R10,R22A,-1,"ERROR"
R20,BL05,41,"BL12"
G15,Y13,33,"Y11"
BL12,O11,4,""
R20,BL06,39,"BL12"
R10,R23,24,""
R20,BL07,37,"BL12"
G15,Y14,33,"BL11,Y17"
BL12,O12,10,"O11"
R10,R24,27,""
R20,BL08,35,"BL12"
G15,Y15,31,"BL11,Y17"
BL12,O13,17,"O11"
R10,R25,28,""
R20,BL09,33,"BL12"
G15,Y16,19,"BL11"
R20,BL10,29,"BL12"
BL12,O14,20,"O11"
R10,R26,32,""
G15,Y17,16,"BL11"
R20,BL11,25,"G14"
BL12,O15,21,"O11"
R10,R27,35,""
R20,BL12,18,""
BL12,O16,24,"O11"
R10,R28,39,""
G15,Y18,19,""
R20,BL13,25,"BL12"
R22A,O09,-1,"ERROR"
R10,BL01,28,""
G15,Y19,25,"Y18"
R20,BL14,25,"O11"
BL12,O17,22,"Y17"
R10,BL02,24,""
G15,Y20,26,"Y18"
R20,BL15,29,"BL12"
BL12,O18,28,"O11"
R10,BL03,22,""
R20,BL16,31,"BL12"
G16,G17,1,""
BL12,O19,31,"O11"
R20,BL17,33,"BL12"
R10,BL04,19,""
R20,BL18,35,"BL12"
G16,G18,3,""
BL12,O20,34,"O11"
R10,BL05,17,""
R20,BL19,37,"BL12"
BL12,O21,37,"O11"
G16,G19,6,""
R10,BL06,15,""
R20,BL20,38,"BL12"
BL12,O50,13,"O11"
G16,O01,26,"O08"
R20,BL21,41,"BL12"
R10,BL07,13,""
R20,BL22,43,"BL12"
BL12,O51,15,"O11"
R10,BL08,11,""
G16,O02,23,"O08"
R20,BL23,47,"BL12"
BL12,O52,17,"O11"
R10,BL09,9,""
G16,O03,21,"O08"
R20,G01,48,"G10"
BL12,O53,19,"O11"
R10,BL10,5,""
R20,G02,45,"G10"
G16,O04,19,"O08"
BL12,O54,22,"O11"
R22A,O10,-1,"ERROR"
R20,G03,43,"G10"
G16,O05,14,""
R10,BL11,3,""
R20,G03A,56,"G10,G03"
R10,BL12,0,""
BL12,BR01,28,"BR10"
R10,BL13,1,""
R20,G04,42,"G10"
BL12,BR02,26,"BR10"
G16,O06,11,"O08"
R20,G05,39,"G10"
BL12,BR03,25,"BR10"
R10,BL14,3,""
R20,G06,37,"G10"
BL12,BR04,23,"BR10"
G16,O07,7,"BL15"
R20,G07,35,"G10"
R10,BL15,5,""
BL12,BR05,21,"BR10"
R20,G08,33,"G10"
G16,O08,1,""
BL12,BR06,18,"BR10"
R10,BL16,7,""
R20,G09,31,"G10"
G16,O09,7,"O08"
BL12,BR07,17,"BR10"
R10,BL17,9,""
R20,G10,22,""
G16,O10,9,"O08"
BL12,BR08,14,"BR10"
R20,G11,26,"G10"
R10,BL18,11,""
G16,O11,10,"R11"
R10,BL19,13,""
BL12,BR09,11,""
G16,O12,13,"O08"
R10,BL20,14,""
BL12,BR10,5,""
R10,BL21,17,""
R10,BL22,19,""
BL12,BR11,7,"G14"
BL12,BR12,14,"BR10"
R10,BL23,23,""
BL12,BR13,17,"BR10"
R10,G01,25,"G10"
R10,G02,22,"G10"
BL12,BR14,20,"BR10"
BL12,BR15,22,"BR10"
R10,G03,20,"G10"
R22A,O11,-1,"ERROR"
R10,G03A,36,"G10,G03"
BL12,BR16,25,"BR10"
BL12,BR17,26,"BR10"
R10,G04,18,"G10"
BL12,BR18,28,"BR10"
R10,G05,16,"G10"
BL12,BR19,29,"BR10"
R10,G06,14,"G10"
BL12,BR20,31,"BR10"
R10,G07,11,"G10"
BL12,BR21,32,"BR24"
R10,G08,10,"G10"
BL12,BR22,30,"BR24"
BL12,BR23,29,"BR24"
R10,G09,8,"G10"
BL12,BR24,23,""
R10,G10,3,""
BL12,Y07,18,"G10"
R10,G11,6,"G12"
R22A,O12,-1,"ERROR"
BL12,Y08,27,"G10,Y07"
R10,G12,3,""
BL12,Y09,29,"G10,Y07"
R10,G13,8,"G12"
BL12,Y10,30,"G10,O05,Y11"
R10,G14,1,""
BL12,Y11,19,"G10,O05"
BL12,Y12,29,"G10,O05,Y11"
R10,G15,5,"G14"
BL12,Y13,33,"Y17"
R10,G16,7,"G14"
BL12,Y14,31,"Y17"
R10,G17,9,"G14"
BL12,Y15,29,"Y17"
BL12,Y16,13,""
R10,G18,11,"G14"
R10,G19,14,"G14"
BL12,Y17,11,""
R22A,O13,-1,"ERROR"
R10,O01,22,"G10,O05"
BL12,Y18,22,"Y17"
R10,O02,19,"G10,O05"
BL12,Y19,24,"Y17"
R10,O03,17,"G10,O05"
BL12,Y20,25,"Y17"
R10,O04,15,"G10,O05"
BL13,BL14,1,""
BL13,BL15,3,""
R10,O05,8,"G10"
BL13,BL16,5,""
BL13,BL17,7,""
R10,O06,7,""
BL13,BL18,9,""
BL13,BL19,11,""
R10,O07,3,""
BL13,BL20,12,""
BL13,BL21,15,""
R10,O08,5,"G14"
BL13,BL22,17,""
R22A,O14,-1,"ERROR"
R10,O09,9,"G14,O08"
BL13,BL23,21,""
R10,O10,9,"O11"
BL13,G01,32,"G12"
BL13,G02,29,"G12"
R10,O11,4,""
BL13,G03,27,"G12"
BL13,G03A,36,"G12,G03"
R10,O12,10,"O11"
BL13,G04,25,"G12"
R10,O13,17,"O11"
BL13,G05,23,"G12"
R10,O14,20,"O11"
BL13,G06,21,"G12"
BL13,G07,19,"G12"
R10,O15,21,"O11"
BL13,G08,17,"G12"
R10,O16,24,"O11"
BL13,G09,12,"O07"
BL13,G10,8,"R10"
R10,O17,22,"Y17"
BL13,G11,11,"G12"
R10,O18,28,"O11"
BL13,G12,4,""
R22A,O15,-1,"ERROR"
BL13,G13,13,"G12"
R10,O19,31,"O11"
BL13,G14,8,"R10"
R10,O20,34,"O11"
BL13,G15,7,"O07"
R10,O21,37,"O11"
R10,O50,13,"O11"
R10,O51,15,"O11"
R10,O52,17,"O11"
R10,O53,19,"O11"
R10,O54,22,"O11"
R10,BR01,28,"BR10"
R10,BR02,26,"BR10"
R10,BR03,25,"BR10"
R10,BR04,23,"BR10"
R10,BR05,21,"BR10"
R22A,O16,-1,"ERROR"
R10,BR06,18,"BR10"
R10,BR07,17,"BR10"
R10,BR08,14,"BR10"
R10,BR09,11,""
R10,BR10,5,""
R10,BR11,7,"G14"
R10,BR12,14,"BR10"
R10,BR13,17,"BR10"
R10,BR14,20,"BR10"
R10,BR15,23,"BR10"
R10,BR16,25,"BR10"
R10,BR17,26,"BR10"
R10,BR18,28,"BR10"
R10,BR19,30,"BR10"
R10,BR20,31,"BR10"
R10,BR21,32,"BR24"
R10,BR22,31,"BR24"
R22A,O17,-1,"ERROR"
R10,BR23,29,"BR24"
R10,BR24,22,""
R10,Y07,18,"G10"
R10,Y08,27,"G10,Y07"
R10,Y09,29,"G10,Y07"
R10,Y10,30,"G10,O05,Y11"
R10,Y11,19,"G10,O05"
R10,Y12,29,"G10,O05,Y11"
R10,Y13,29,"Y17"
R10,Y14,27,"Y17"
R22A,O18,-1,"ERROR"
R10,Y15,25,"Y17"
R10,Y16,13,""
R10,Y17,10,""
R10,Y18,22,"O11"
R10,Y19,28,"Y17"
R10,Y20,29,"Y17"
R11,R12,1,""
R11,R13,2,""
R11,R14,4,""
R22A,O19,-1,"ERROR"
R11,R15,7,""
R11,R16,9,""
R11,R17,11,""
R11,R18,12,""
R11,R19,14,""
R11,R20,16,""
R11,R21,18,""
R11,R22,19,""
R22A,O20,-1,"ERROR"
R22A,O21,-1,"ERROR"
R11,R22A,-1,"ERROR"
R11,R23,22,""
R11,R24,25,""
R11,R25,26,""
R11,R26,30,""
R11,R27,33,""
R11,R28,37,""
R11,BL01,33,"BL11"
R11,BL02,29,"BL11"
R11,BL03,27,"BL11"
R22A,O50,-1,"ERROR"
R11,BL04,25,"BL11"
R11,BL05,20,"BL11"
R11,BL06,17,"BL11"
R11,BL07,16,"BL11"
R11,BL08,13,"BL11"
R11,BL09,11,"BL11"
R11,BL10,7,"BL11"
R11,BL11,4,""
R11,BL12,2,""
R11,G14,0,""
R22A,O51,-1,"ERROR"
R22A,O52,-1,"ERROR"
R22A,O53,-1,"ERROR"
R22A,O54,-1,"ERROR"
R22A,BR01,-1,"ERROR"
R22A,BR02,-1,"ERROR"
R22A,BR03,-1,"ERROR"
R22A,BR04,-1,"ERROR"
R22A,BR05,-1,"ERROR"
R22A,BR06,-1,"ERROR"
R22A,BR07,-1,"ERROR"
R22A,BR08,-1,"ERROR"
R22A,BR09,-1,"ERROR"
R22A,BR10,-1,"ERROR"
R22A,BR11,-1,"ERROR"
R22A,BR12,-1,"ERROR"
R22A,BR13,-1,"ERROR"
R22A,BR14,-1,"ERROR"
R22A,BR15,-1,"ERROR"
R22A,BR16,-1,"ERROR"
R22A,BR17,-1,"ERROR"
R22A,BR18,-1,"ERROR"
R22A,BR19,-1,"ERROR"
R22A,BR20,-1,"ERROR"
R22A,BR21,-1,"ERROR"
R22A,BR22,-1,"ERROR"
R22A,BR23,-1,"ERROR"
R22A,BR24,-1,"ERROR"
R22A,Y07,-1,"ERROR"
R22A,Y08,-1,"ERROR"
R22A,Y09,-1,"ERROR"
R22A,Y10,-1,"ERROR"
R22A,Y11,-1,"ERROR"
R22A,Y12,-1,"ERROR"
R22A,Y13,-1,"ERROR"
R22A,Y14,-1,"ERROR"
R22A,Y15,-1,"ERROR"
R22A,Y16,-1,"ERROR"
R22A,Y17,-1,"ERROR"
R22A,Y18,-1,"ERROR"
R22A,Y19,-1,"ERROR"
R22A,Y20,-1,"ERROR"
R23,R24,2,""
R23,R25,3,""
R23,R26,7,""
R23,R27,10,""
R23,R28,14,""
R23,BL01,59,"BL12"
R23,BL02,55,"BL12"
R23,BL03,53,"BL12"
R23,BL04,50,"BL12"
R23,BL05,47,"BL12"
R23,BL06,45,"BL12"
R23,BL07,44,"BL12"
R23,BL08,41,"BL12"
R23,BL09,39,"BL12"
R23,BL10,36,"BL12"
R23,BL11,33,"BL12"
R23,BL12,25,""
R23,BL13,32,"BL12"
R23,BL14,33,"O11"
R23,BL15,37,"BL12"
R23,BL16,38,"BL12"
R23,BL17,40,"BL12"
R23,BL18,42,"BL12"
R23,BL19,44,"BL12"
R23,BL20,46,"BL12"
R23,BL21,48,"BL12"
R23,BL22,50,"BL12"
R23,BL23,53,"BL12"
R23,G01,57,"G10"
R23,G02,54,"G10"
R23,G03,52,"G10"
R23,G03A,71,"G10,G03"
R23,G04,50,"G10"
R23,G05,48,"G10"
R23,G06,46,"G10"
R23,G07,43,"G10"
R23,G08,41,"G10"
R23,G09,39,"G10"
R23,G10,29,""
R23,G11,34,"G10"
R23,G12,33,"BL12"
R23,G13,31,"G14"
R23,G14,23,""
R23,G15,28,"G14"
R23,G16,30,"G14"
R23,G17,31,"G14"
R23,G18,34,"G14"
R23,G19,37,"G14"
R23,O01,51,"O11"
R23,O02,48,"O11"
R23,O03,46,"O11"
R23,O04,44,"O11"
R23,O05,39,"G10"
R23,O06,33,""
R23,O07,33,"O11"
R23,O08,28,"G14"
R23,O09,29,"O11"
R23,O10,27,"O11"
R23,O11,20,""
R23,O12,28,"O11"
R23,O13,36,"O11"
R23,O14,38,"O11"
R23,O15,40,"O11"
R23,O16,42,"O11"
R23,O17,45,"O11"
R23,O18,47,"O11"
R23,O19,49,"O11"
R23,O20,52,"O11"
R23,O21,55,"O11"
R23,O50,31,"O11"
R23,O51,33,"O11"
R23,O52,35,"O11"
R23,O53,37,"O11"
R23,O54,40,"O11"
R23,BR01,56,"G14,BR11"
R23,BR02,54,"G14,BR11"
R23,BR03,53,"G14,BR11"
R23,BR04,51,"G14,BR11"
R23,BR05,49,"G14,BR11"
R23,BR06,46,"G14,BR11"
R23,BR07,45,"G14,BR11"
R23,BR08,42,"G14,BR11"
R23,BR09,37,""
R23,BR10,37,"BL12"
R23,BR11,30,"G14"
R23,BR12,38,"G14,BR11"
R23,BR13,41,"G14,BR11"
R23,BR14,44,"G14,BR11"
R23,BR15,46,"G14,BR11"
R23,BR16,49,"G14,BR11"
R23,BR17,50,"G14,BR11"
R23,BR18,52,"G14,BR11"
R23,BR19,53,"G14,BR11"
R23,BR20,55,"G14,BR11"
R23,BR21,57,"G14,BR11"
R23,BR22,59,"G14,BR11"
R23,BR23,61,"BL12,BR24"
R23,BR24,53,"BL12"
R23,Y07,50,"G10"
R23,Y08,60,"O11,Y11"
R23,Y09,58,"O11,Y11"
R23,Y10,56,"O11,Y11"
R23,Y11,48,"O11"
R23,Y12,62,"O11,Y11"
R23,Y13,64,"O11,Y18"
R23,Y14,62,"O11,Y18"
R23,Y15,60,"O11,Y18"
R23,Y16,44,"BL12"
R23,Y17,41,"BL12"
R23,Y18,45,"O11"
R23,Y19,56,"O11,Y18"
R23,Y20,49,"O11,Y18"
R24,R25,1,""
R24,R26,5,""
R24,R27,8,""
R24,R28,12,""
R24,BL01,61,"BL12"
R24,BL02,57,"BL12"
R24,BL03,55,"BL12"
R24,BL04,52,"BL12"
R24,BL05,49,"BL12"
R24,BL06,47,"BL12"
R24,BL07,46,"BL12"
R24,BL08,43,"BL12"
R24,BL09,41,"BL12"
R24,BL10,38,"BL12"
R24,BL11,34,"G14"
R24,BL12,28,""
R24,BL13,34,"BL12"
R24,BL14,32,"O11"
R24,BL15,38,"BL12"
R24,BL16,40,"BL12"
R24,BL17,41,"BL12"
R24,BL18,43,"BL12"
R24,BL19,45,"BL12"
R24,BL20,47,"BL12"
R24,BL21,49,"BL12"
R24,BL22,52,"BL12"
R24,BL23,55,"BL12"
R24,G01,57,"G10"
R24,G02,54,"G10"
R24,G03,52,"G10"
R24,G03A,65,"G10,G03"
R24,G04,51,"G10"
R24,G05,48,"G10"
R24,G06,46,"G10"
R24,G07,44,"G10"
R24,G08,42,"G10"
R24,G09,39,"O11"
R24,G10,32,""
R24,G11,35,"G10"
R24,G12,34,"G14"
R24,G13,32,"G14"
R24,G14,26,""
R24,G15,30,"O11"
R24,G16,39,"G14"
R24,G17,40,"G14"
R24,G18,43,"G14"
R24,G19,46,"G14"
R24,O01,49,"O11"
R24,O02,47,"O11"
R24,O03,45,"O11"
R24,O04,43,"O11"
R24,O05,39,"O11"
R24,O06,35,"O11"
R24,O07,32,"O11"
R24,O08,30,"O11"
R24,O09,28,"O11"
R24,O10,26,"O11"
R24,O11,23,""
R24,O12,27,"O11"
R24,O13,30,"O11"
R24,O14,32,"O11"
R24,O15,34,"O11"
R24,O16,36,"O11"
R24,O17,39,"O11"
R24,O18,41,"O11"
R24,O19,43,"O11"
R24,O20,46,"O11"
R24,O21,49,"O11"
R24,O50,35,"O11"
R24,O51,37,"O11"
R24,O52,39,"O11"
R24,O53,41,"O11"
R24,O54,44,"O11"
R24,BR01,58,"BL12,BR10"
R24,BR02,57,"BL12,BR10"
R24,BR03,55,"BL12,BR10"
R24,BR04,53,"BL12,BR10"
R24,BR05,51,"BL12,BR10"
R24,BR06,48,"BL12,BR10"
R24,BR07,47,"BL12,BR10"
R24,BR08,44,"BL12,BR10"
R24,BR09,39,""
R24,BR10,38,"BL12"
R24,BR11,39,"G14"
R24,BR12,48,"G14,BR11"
R24,BR13,51,"G14,BR11"
R24,BR14,55,"G14,BR11"
R24,BR15,57,"G14,BR11"
R24,BR16,59,"G14,BR11"
R24,BR17,60,"G14,BR11"
R24,BR18,62,"G14,BR11"
R24,BR19,64,"G14,BR11"
R24,BR20,65,"G14,BR11"
R24,BR21,66,"BL12,BR24"
R24,BR22,65,"BL12,BR24"
R24,BR23,63,"BL12,BR24"
R24,BR24,55,"BL12"
R24,Y07,51,"G10"
R24,Y08,62,"O11,Y11"
R24,Y09,59,"O11,Y11"
R24,Y10,58,"O11,Y11"
R24,Y11,47,"O11"
R24,Y12,56,"O11,Y11"
R24,Y13,58,"O11,Y18"
R24,Y14,56,"O11,Y18"
R24,Y15,54,"O11,Y18"
R24,Y16,46,"BL12"
R24,Y17,43,"BL12"
R24,Y18,39,"O11"
R24,Y19,50,"O11,Y18"
R24,Y20,51,"O11,Y18"
R25,R26,3,""
R25,R27,6,""
R25,R28,10,""
R25,BL01,63,"BL12"
R25,BL02,59,"BL12"
R25,BL03,57,"BL12"
R25,BL04,54,"BL12"
R25,BL05,51,"BL12"
R25,BL06,49,"BL12"
R25,BL07,48,"BL12"
R25,BL08,45,"BL12"
R25,BL09,43,"BL12"
R25,BL10,40,"BL12"
R25,BL11,36,"G14"
R25,BL12,30,""
R25,BL13,36,"BL12"
R25,BL14,34,"O11"
R25,BL15,40,"BL12"
R25,BL16,42,"BL12"
R25,BL17,43,"BL12"
R25,BL18,45,"BL12"
R25,BL19,47,"BL12"
R25,BL20,49,"BL12"
R25,BL21,51,"BL12"
R25,BL22,54,"BL12"
R25,BL23,57,"BL12"
R25,G01,59,"G10"
R25,G02,56,"G10"
R25,G03,54,"G10"
R25,G03A,67,"G10,G03"
R25,G04,53,"G10"
R25,G05,50,"G10"
R25,G06,48,"G10"
R25,G07,46,"G10"
R25,G08,44,"G10"
R25,G09,41,"O11"
R25,G10,34,""
R25,G11,37,"G10"
R25,G12,36,"G14"
R25,G13,34,"G14"
R25,G14,28,""
R25,G15,32,"O11"
R25,G16,41,"G14"
R25,G17,42,"G14"
R25,G18,45,"G14"
R25,G19,48,"G14"
R25,O01,51,"O11"
R25,O02,49,"O11"
R25,O03,47,"O11"
R25,O04,45,"O11"
R25,O05,41,"O11"
R25,O06,37,"O11"
R25,O07,34,"O11"
R25,O08,32,"O11"
R25,O09,30,"O11"
R25,O10,28,"O11"
R25,O11,25,""
R25,O12,29,"O11"
R25,O13,32,"O11"
R25,O14,34,"O11"
R25,O15,36,"O11"
R25,O16,38,"O11"
R25,O17,41,"O11"
R25,O18,43,"O11"
R25,O19,45,"O11"
R25,O20,48,"O11"
R25,O21,51,"O11"
R25,O50,37,"O11"
R25,O51,39,"O11"
R25,O52,41,"O11"
R25,O53,43,"O11"
R25,O54,46,"O11"
R25,BR01,60,"BL12,BR10"
R25,BR02,59,"BL12,BR10"
R25,BR03,57,"BL12,BR10"
R26,G03,56,"G10"
R26,G03A,61,"G10,G03"
R26,G04,54,"G10"
R26,G05,52,"G10"
R26,G06,50,"G10"
R26,G07,47,"G10"
R26,G08,45,"G10"
R26,G09,43,"G10"
R26,G10,36,""
R26,G11,40,"G14"
R26,G12,37,"G14"
R26,G13,36,"G14"
R26,G14,30,""
R26,G15,35,"O11"
R26,G16,42,"G14"
R26,G17,44,"G14"
R26,G18,46,"G14"
R26,G19,49,"G14"
R26,O01,55,"O11"
R26,O02,52,"O11"
R26,O03,50,"O11"
R26,O04,48,"O11"
R26,O05,43,"G10"
R26,O06,39,""
R26,O07,37,"O11"
R26,O08,35,"O11"
R26,O09,34,"O11"
R26,O10,32,"O11"
R26,O11,27,""
R26,O12,33,"O11"
R26,O13,35,"O11"
R26,O14,37,"O11"
R26,O15,39,"O11"
R26,O16,42,"O11"
R26,O17,44,"O11"
R26,O18,46,"O11"
R26,O19,49,"O11"
R26,O20,51,"O11"
R26,O21,55,"O11"
R26,O50,40,"O11"
R26,O51,43,"O11"
R26,O52,44,"O11"
R26,O53,46,"O11"
R26,O54,49,"O11"
R26,BR01,62,"BL12,BR10"
R26,BR02,61,"BL12,BR10"
R26,BR03,60,"BL12,BR10"
R26,BR04,57,"BL12,BR10"
R26,BR05,55,"BL12,BR10"
R26,BR06,53,"BL12,BR10"
R26,BR07,51,"BL12,BR10"
R26,BR08,48,"BL12,BR10"
R26,BR09,43,""
R26,BR10,42,"BL12"
R26,BR11,42,"G14"
R26,BR12,52,"G14,BR11"
R26,BR13,55,"G14,BR11"
R26,BR14,59,"G14,BR11"
R26,BR15,61,"G14,BR11"
R26,BR16,63,"G14,BR11"
R26,BR17,65,"G14,BR11"
R26,BR18,66,"G14,BR11"
R26,BR19,68,"G14,BR11"
R26,BR20,69,"G14,BR11"
R26,BR21,71,"BL12,BR24"
R26,BR22,69,"BL12,BR24"
R26,BR23,67,"BL12,BR24"
R26,BR24,59,"BL12"
R26,Y07,54,"G10"
R26,Y08,65,"O11,Y11"
R26,Y09,63,"O11,Y11"
R26,Y10,61,"O11,Y11"
R26,Y11,52,"O11"
R26,Y12,67,"O11,Y11"
R26,Y13,69,"O11,Y18"
R26,Y14,67,"O11,Y18"
R26,Y15,65,"O11,Y18"
R26,Y16,50,"BL12"
R26,Y17,47,"BL12"
R26,Y18,44,"O11"
R26,Y19,53,"O11,Y18"
R26,Y20,54,"O11,Y18"
R27,R28,4,""
R27,BL01,68,"BL12"
R27,BL02,64,"BL12"
R27,BL03,62,"BL12"
R27,BL04,59,"BL12"
R27,BL05,56,"BL12"
R27,BL06,54,"BL12"
R27,BL07,53,"BL12"
R27,BL08,50,"BL12"
R27,BL09,48,"BL12"
R27,BL10,45,"BL12"
R27,BL11,40,"G14"
R27,BL12,35,""
R27,BL13,41,"BL12"
R27,BL14,40,"O11"
R27,BL15,45,"BL12"
R27,BL16,47,"BL12"
R27,BL17,48,"BL12"
R27,BL18,50,"BL12"
R27,BL19,52,"BL12"
R27,BL20,54,"BL12"
R27,BL21,56,"BL12"
R27,BL22,59,"BL12"
R27,BL23,62,"BL12"
R27,G01,63,"G10"
R27,G02,60,"G10"
R27,G03,58,"G10"
R27,G03A,74,"G10,G03"
R27,G04,56,"G10"
R27,G05,54,"G10"
R27,G06,52,"G10"
R27,G07,49,"G10"
R27,G08,48,"G10"
R27,G09,46,"G10"
R27,G10,39,""
R27,G11,42,"G14"
R27,G12,40,"G14"
R27,G13,38,"G14"
R27,G14,33,""
R27,G15,40,"O11"
R27,G16,44,"G14"
R27,G17,46,"G14"
R27,G18,48,"G14"
R27,G19,51,"G14"
R27,O01,60,"O11"
R27,O02,57,"O11"
R27,O03,55,"O11"
R27,O04,53,"O11"
R27,O05,46,"G10"
R27,O06,43,""
R27,O07,42,"O11"
R27,O08,40,"O11"
R27,O09,38,"O11"
R27,O10,36,"O11"
R27,O11,30,""
R27,O12,37,"O11"
R27,O13,40,"O11"
R27,O14,42,"O11"
R27,O15,44,"O11"
R27,O16,46,"O11"
R27,O17,49,"O11"
R27,O18,51,"O11"
R27,O19,54,"O11"
R27,O20,56,"O11"
R27,O21,59,"O11"
R27,O50,45,"O11"
R27,O51,47,"O11"
R27,O52,49,"O11"
R27,O53,51,"O11"
R27,O54,54,"O11"
R27,BR01,65,"BL12,BR10"
R27,BR02,64,"BL12,BR10"
R27,BR03,63,"BL12,BR10"
R27,BR04,61,"BL12,BR10"
R27,BR05,58,"BL12,BR10"
R27,BR06,56,"BL12,BR10"
R27,BR07,54,"BL12,BR10"
R27,BR08,52,"BL12,BR10"
R27,BR09,46,""
R27,BR10,45,"BL12"
R27,BR11,44,"G14"
R27,BR12,51,"G14,BR11"
R27,BR13,54,"G14,BR11"
R27,BR14,58,"G14,BR11"
R27,BR15,60,"G14,BR11"
R27,BR16,62,"G14,BR11"
R27,BR17,64,"G14,BR11"
R27,BR18,65,"G14,BR11"
R27,BR19,67,"G14,BR11"
R27,BR20,69,"G14,BR11"
R27,BR21,71,"G14,BR11"
R27,BR22,72,"BL12,BR24"
R27,BR23,70,"BL12,BR24"
R27,BR24,62,"BL12"
R27,Y07,56,"G10"
R27,Y08,68,"G10,Y07"
R27,Y09,70,"G10,Y07"
R27,Y10,71,"O11,Y11"
R27,Y11,57,"O11"
R27,Y12,70,"O11,Y11"
R27,Y13,72,"O11,Y18"
R27,Y14,70,"O11,Y18"
R27,Y15,68,"O11,Y18"
R27,Y16,53,"BL12"
R27,Y17,51,"BL12"
R27,Y18,49,"O11"
R27,Y19,56,"O11,Y18"
R27,Y20,57,"O11,Y18"
R28,BL01,71,"BL12"
R28,BL02,67,"BL12"
R28,BL03,65,"BL12"
R28,BL04,63,"BL12"
R28,BL05,60,"BL12"
R28,BL06,58,"BL12"
R28,BL07,56,"BL12"
R28,BL08,54,"BL12"
R28,BL09,52,"BL12"
R28,BL10,48,"BL12"
R28,BL11,43,"G14"
R28,BL12,38,""
R28,BL13,44,"BL12"
R28,BL14,45,"O11"
R28,BL15,48,"BL12"
R28,BL16,50,"BL12"
R28,BL17,51,"BL12"
R28,BL18,53,"BL12"
R28,BL19,55,"BL12"
R28,BL20,57,"BL12"
R28,BL21,59,"BL12"
R28,BL22,62,"BL12"
R28,BL23,65,"BL12"
R28,G01,66,"G10"
R28,G02,63,"G10"
R28,G03,61,"G10"
R28,G03A,77,"G10,G03"
R28,G04,59,"G10"
R28,G05,57,"G10"
R28,G06,55,"G10"
R28,G07,52,"G10"
R28,G08,51,"G10"
R28,G09,49,"G10"
R28,G10,42,""
R28,G11,45,"G14"
R28,G12,43,"G14"
R28,G13,41,"G14"
R28,G14,36,""
R28,G15,43,"O11"
R28,G16,47,"G14"
R28,G17,49,"G14"
